Case_ID,Activity,Timestamp,Resource,Next_Timestamp,Activity_Duration_Hours
298,Order Approved,2024-01-17 23:00:00,Warehouse,2024-01-19 13:00:00,38.0
298,Credit Check,2024-01-19 13:00:00,Finance Team,2024-01-22 09:00:00,68.0
298,Payment Processed,2024-01-22 09:00:00,Logistics,2024-01-25 09:00:00,72.0
298,Order Packed,2024-01-25 09:00:00,System,2024-01-26 00:00:00,15.0
298,Order Shipped,2024-01-26 00:00:00,Warehouse,2024-01-28 10:00:00,58.0
298,Order Delivered,2024-01-28 10:00:00,Finance Team,,
299,Order Created,2024-02-28 08:00:00,System,2024-03-01 02:00:00,42.0
299,Order Approved,2024-03-01 02:00:00,Logistics,2024-03-01 17:00:00,15.0
299,Credit Check,2024-03-01 17:00:00,Logistics,2024-03-03 02:00:00,33.0
299,Payment Processed,2024-03-03 02:00:00,Manager,2024-03-04 15:00:00,37.0
299,Order Packed,2024-03-04 15:00:00,System,2024-03-07 10:00:00,67.0
299,Order Shipped,2024-03-07 10:00:00,Warehouse,2024-03-10 04:00:00,66.0
299,Order Delivered,2024-03-10 04:00:00,Manager,,
300,Order Created,2024-01-31 15:00:00,System,2024-02-02 05:00:00,38.0
300,Order Approved,2024-02-02 05:00:00,Finance Team,2024-02-03 23:00:00,42.0
300,Credit Check,2024-02-03 23:00:00,Manager,2024-02-04 10:00:00,11.0
300,Payment Processed,2024-02-04 10:00:00,System,2024-02-05 08:00:00,22.0
300,Order Packed,2024-02-05 08:00:00,Manager,2024-02-08 05:00:00,69.0
300,Order Shipped,2024-02-08 05:00:00,System,2024-02-08 14:00:00,9.0
300,Order Delivered,2024-02-08 14:00:00,Finance Team,,
301,Order Created,2024-02-13 04:00:00,Logistics,2024-02-13 18:00:00,14.0
301,Order Approved,2024-02-13 18:00:00,Finance Team,2024-02-16 15:00:00,69.0
301,Credit Check,2024-02-16 15:00:00,Logistics,2024-02-17 01:00:00,10.0
301,Payment Processed,2024-02-17 01:00:00,Finance Team,2024-02-17 05:00:00,4.0
301,Order Packed,2024-02-17 05:00:00,Logistics,2024-02-19 00:00:00,43.0
301,Order Shipped,2024-02-19 00:00:00,System,2024-02-19 12:00:00,12.0
301,Order Delivered,2024-02-19 12:00:00,System,,
302,Order Created,2024-01-04 23:00:00,Warehouse,2024-01-07 23:00:00,72.0
302,Order Approved,2024-01-07 23:00:00,System,2024-01-09 05:00:00,30.0
302,Credit Check,2024-01-09 05:00:00,Warehouse,2024-01-11 10:00:00,53.0
302,Payment Processed,2024-01-11 10:00:00,Logistics,2024-01-13 20:00:00,58.0
302,Order Packed,2024-01-13 20:00:00,Logistics,2024-01-16 04:00:00,56.0
302,Order Shipped,2024-01-16 04:00:00,Warehouse,2024-01-16 07:00:00,3.0
302,Order Delivered,2024-01-16 07:00:00,Logistics,,
303,Order Created,2024-02-13 16:00:00,Manager,2024-02-13 17:00:00,1.0
303,Order Approved,2024-02-13 17:00:00,Manager,2024-02-14 02:00:00,9.0
303,Credit Check,2024-02-14 02:00:00,Manager,2024-02-14 08:00:00,6.0
303,Payment Processed,2024-02-14 08:00:00,System,2024-02-16 06:00:00,46.0
303,Order Packed,2024-02-16 06:00:00,Manager,2024-02-16 20:00:00,14.0
303,Order Shipped,2024-02-16 20:00:00,Warehouse,2024-02-18 11:00:00,39.0
303,Order Delivered,2024-02-18 11:00:00,Manager,,
304,Order Created,2024-01-07 13:00:00,Logistics,2024-01-09 14:00:00,49.0
304,Order Approved,2024-01-09 14:00:00,Logistics,2024-01-09 18:00:00,4.0
304,Credit Check,2024-01-09 18:00:00,Logistics,2024-01-10 15:00:00,21.0
304,Payment Processed,2024-01-10 15:00:00,Manager,2024-01-11 20:00:00,29.0
304,Order Packed,2024-01-11 20:00:00,Finance Team,2024-01-13 23:00:00,51.0
304,Order Shipped,2024-01-13 23:00:00,Manager,2024-01-15 13:00:00,38.0
304,Order Delivered,2024-01-15 13:00:00,Finance Team,,
305,Order Created,2024-01-22 00:00:00,System,2024-01-24 23:00:00,71.0
305,Order Approved,2024-01-24 23:00:00,Manager,2024-01-25 18:00:00,19.0
305,Credit Check,2024-01-25 18:00:00,System,2024-01-26 00:00:00,6.0
305,Payment Processed,2024-01-26 00:00:00,System,2024-01-28 03:00:00,51.0
305,Order Packed,2024-01-28 03:00:00,Manager,2024-01-31 02:00:00,71.0
305,Order Shipped,2024-01-31 02:00:00,System,2024-02-01 18:00:00,40.0
305,Order Delivered,2024-02-01 18:00:00,Finance Team,,
306,Order Created,2024-02-18 21:00:00,Finance Team,2024-02-21 02:00:00,53.0
306,Order Approved,2024-02-21 02:00:00,Manager,2024-02-21 21:00:00,19.0
306,Credit Check,2024-02-21 21:00:00,Finance Team,2024-02-22 21:00:00,24.0
306,Payment Processed,2024-02-22 21:00:00,Finance Team,2024-02-24 06:00:00,33.0
306,Order Packed,2024-02-24 06:00:00,Finance Team,2024-02-24 21:00:00,15.0
306,Order Shipped,2024-02-24 21:00:00,Finance Team,2024-02-25 04:00:00,7.0
306,Order Delivered,2024-02-25 04:00:00,Manager,,
307,Order Created,2024-02-01 23:00:00,System,2024-02-03 13:00:00,38.0
307,Order Approved,2024-02-03 13:00:00,System,2024-02-04 22:00:00,33.0
307,Credit Check,2024-02-04 22:00:00,System,2024-02-06 00:00:00,26.0
307,Payment Processed,2024-02-06 00:00:00,Manager,2024-02-08 15:00:00,63.0
307,Order Packed,2024-02-08 15:00:00,Warehouse,2024-02-10 13:00:00,46.0
307,Order Shipped,2024-02-10 13:00:00,Finance Team,2024-02-11 20:00:00,31.0
307,Order Delivered,2024-02-11 20:00:00,System,,
308,Order Created,2024-01-19 09:00:00,Finance Team,2024-01-21 02:00:00,41.0
308,Order Approved,2024-01-21 02:00:00,Logistics,2024-01-23 12:00:00,58.0
308,Credit Check,2024-01-23 12:00:00,Warehouse,2024-01-25 04:00:00,40.0
308,Payment Processed,2024-01-25 04:00:00,Manager,2024-01-26 00:00:00,20.0
308,Order Packed,2024-01-26 00:00:00,Manager,2024-01-27 23:00:00,47.0
308,Order Shipped,2024-01-27 23:00:00,Warehouse,2024-01-30 06:00:00,55.0
308,Order Delivered,2024-01-30 06:00:00,Finance Team,,
309,Order Created,2024-01-02 17:00:00,Finance Team,2024-01-03 22:00:00,29.0
309,Order Approved,2024-01-03 22:00:00,Logistics,2024-01-05 10:00:00,36.0
309,Credit Check,2024-01-05 10:00:00,Warehouse,2024-01-06 04:00:00,18.0
309,Payment Processed,2024-01-06 04:00:00,Warehouse,2024-01-08 18:00:00,62.0
309,Order Packed,2024-01-08 18:00:00,Logistics,2024-01-11 04:00:00,58.0
309,Order Shipped,2024-01-11 04:00:00,Warehouse,2024-01-12 20:00:00,40.0
309,Order Delivered,2024-01-12 20:00:00,Logistics,,
310,Order Created,2024-02-05 14:00:00,Finance Team,2024-02-06 01:00:00,11.0
310,Order Approved,2024-02-06 01:00:00,Warehouse,2024-02-06 19:00:00,18.0
310,Credit Check,2024-02-06 19:00:00,Manager,2024-02-07 21:00:00,26.0
310,Payment Processed,2024-02-07 21:00:00,Warehouse,2024-02-08 07:00:00,10.0
310,Order Packed,2024-02-08 07:00:00,System,2024-02-08 10:00:00,3.0
310,Order Shipped,2024-02-08 10:00:00,Manager,2024-02-08 14:00:00,4.0
310,Order Delivered,2024-02-08 14:00:00,Manager,,
311,Order Created,2024-02-09 04:00:00,Manager,2024-02-10 08:00:00,28.0
311,Order Approved,2024-02-10 08:00:00,System,2024-02-13 07:00:00,71.0
311,Credit Check,2024-02-13 07:00:00,Warehouse,2024-02-16 05:00:00,70.0
311,Payment Processed,2024-02-16 05:00:00,Manager,2024-02-18 18:00:00,61.0
311,Order Packed,2024-02-18 18:00:00,Finance Team,2024-02-20 17:00:00,47.0
311,Order Shipped,2024-02-20 17:00:00,Logistics,2024-02-21 22:00:00,29.0
311,Order Delivered,2024-02-21 22:00:00,Manager,,
312,Order Created,2024-02-17 14:00:00,Finance Team,2024-02-20 02:00:00,60.0
312,Order Approved,2024-02-20 02:00:00,Manager,2024-02-22 20:00:00,66.0
312,Credit Check,2024-02-22 20:00:00,System,2024-02-24 23:00:00,51.0
312,Payment Processed,2024-02-24 23:00:00,Warehouse,2024-02-27 16:00:00,65.0
312,Order Packed,2024-02-27 16:00:00,System,2024-02-28 23:00:00,31.0
312,Order Shipped,2024-02-28 23:00:00,Manager,2024-02-29 21:00:00,22.0
312,Order Delivered,2024-02-29 21:00:00,Manager,,
313,Order Created,2024-01-11 10:00:00,Finance Team,2024-01-12 09:00:00,23.0
313,Order Approved,2024-01-12 09:00:00,Manager,2024-01-13 04:00:00,19.0
313,Credit Check,2024-01-13 04:00:00,Logistics,2024-01-15 02:00:00,46.0
313,Payment Processed,2024-01-15 02:00:00,System,2024-01-16 07:00:00,29.0
313,Order Packed,2024-01-16 07:00:00,Logistics,2024-01-17 13:00:00,30.0
313,Order Shipped,2024-01-17 13:00:00,System,2024-01-18 23:00:00,34.0
313,Order Delivered,2024-01-18 23:00:00,Warehouse,,
314,Order Created,2024-01-15 06:00:00,Finance Team,2024-01-18 01:00:00,67.0
314,Order Approved,2024-01-18 01:00:00,Warehouse,2024-01-20 03:00:00,50.0
314,Credit Check,2024-01-20 03:00:00,Logistics,2024-01-22 14:00:00,59.0
314,Payment Processed,2024-01-22 14:00:00,System,2024-01-22 20:00:00,6.0
314,Order Packed,2024-01-22 20:00:00,Warehouse,2024-01-23 10:00:00,14.0
314,Order Shipped,2024-01-23 10:00:00,Manager,2024-01-24 22:00:00,36.0
314,Order Delivered,2024-01-24 22:00:00,Warehouse,,
315,Order Created,2024-02-09 22:00:00,Manager,2024-02-10 21:00:00,23.0
315,Order Approved,2024-02-10 21:00:00,Logistics,2024-02-12 22:00:00,49.0
315,Credit Check,2024-02-12 22:00:00,Warehouse,2024-02-13 08:00:00,10.0
315,Payment Processed,2024-02-13 08:00:00,Manager,2024-02-14 17:00:00,33.0
315,Order Packed,2024-02-14 17:00:00,Logistics,2024-02-15 22:00:00,29.0
315,Order Shipped,2024-02-15 22:00:00,Manager,2024-02-18 02:00:00,52.0
315,Order Delivered,2024-02-18 02:00:00,Warehouse,,
316,Order Created,2024-02-23 21:00:00,Logistics,2024-02-26 11:00:00,62.0
316,Order Approved,2024-02-26 11:00:00,Manager,2024-02-26 12:00:00,1.0
316,Credit Check,2024-02-26 12:00:00,Manager,2024-02-27 06:00:00,18.0
316,Payment Processed,2024-02-27 06:00:00,Logistics,2024-02-28 04:00:00,22.0
316,Order Packed,2024-02-28 04:00:00,Finance Team,2024-02-28 14:00:00,10.0
316,Order Shipped,2024-02-28 14:00:00,Manager,2024-03-01 02:00:00,36.0
316,Order Delivered,2024-03-01 02:00:00,Finance Team,,
317,Order Created,2024-01-11 00:00:00,Finance Team,2024-01-12 23:00:00,47.0
317,Order Approved,2024-01-12 23:00:00,Manager,2024-01-13 15:00:00,16.0
317,Credit Check,2024-01-13 15:00:00,Finance Team,2024-01-15 21:00:00,54.0
317,Payment Processed,2024-01-15 21:00:00,Warehouse,2024-01-16 12:00:00,15.0
317,Order Packed,2024-01-16 12:00:00,Logistics,2024-01-19 02:00:00,62.0
317,Order Shipped,2024-01-19 02:00:00,Logistics,2024-01-20 05:00:00,27.0
317,Order Delivered,2024-01-20 05:00:00,Manager,,
318,Order Created,2024-01-13 05:00:00,System,2024-01-14 13:00:00,32.0
318,Order Approved,2024-01-14 13:00:00,System,2024-01-15 06:00:00,17.0
318,Credit Check,2024-01-15 06:00:00,Manager,2024-01-16 03:00:00,21.0
318,Payment Processed,2024-01-16 03:00:00,Finance Team,2024-01-18 21:00:00,66.0
318,Order Packed,2024-01-18 21:00:00,System,2024-01-19 16:00:00,19.0
318,Order Shipped,2024-01-19 16:00:00,System,2024-01-20 14:00:00,22.0
318,Order Delivered,2024-01-20 14:00:00,Warehouse,,
319,Order Created,2024-03-01 00:00:00,Manager,2024-03-03 04:00:00,52.0
319,Order Approved,2024-03-03 04:00:00,Manager,2024-03-03 07:00:00,3.0
319,Credit Check,2024-03-03 07:00:00,Warehouse,2024-03-03 18:00:00,11.0
319,Payment Processed,2024-03-03 18:00:00,Finance Team,2024-03-06 04:00:00,58.0
319,Order Packed,2024-03-06 04:00:00,Manager,2024-03-08 17:00:00,61.0
319,Order Shipped,2024-03-08 17:00:00,Logistics,2024-03-09 15:00:00,22.0
319,Order Delivered,2024-03-09 15:00:00,Finance Team,,
320,Order Created,2024-02-25 05:00:00,Manager,2024-02-26 00:00:00,19.0
320,Order Approved,2024-02-26 00:00:00,Manager,2024-02-27 00:00:00,24.0
320,Credit Check,2024-02-27 00:00:00,Manager,2024-02-29 18:00:00,66.0
320,Payment Processed,2024-02-29 18:00:00,Warehouse,2024-03-01 16:00:00,22.0
320,Order Packed,2024-03-01 16:00:00,Warehouse,2024-03-04 03:00:00,59.0
320,Order Shipped,2024-03-04 03:00:00,Manager,2024-03-04 12:00:00,9.0
320,Order Delivered,2024-03-04 12:00:00,Finance Team,,
321,Order Created,2024-01-27 02:00:00,Finance Team,2024-01-27 16:00:00,14.0
321,Order Approved,2024-01-27 16:00:00,System,2024-01-28 18:00:00,26.0
321,Credit Check,2024-01-28 18:00:00,Manager,2024-01-31 11:00:00,65.0
321,Payment Processed,2024-01-31 11:00:00,Logistics,2024-02-01 07:00:00,20.0
321,Order Packed,2024-02-01 07:00:00,Manager,2024-02-01 20:00:00,13.0
321,Order Shipped,2024-02-01 20:00:00,Finance Team,2024-02-04 09:00:00,61.0
321,Order Delivered,2024-02-04 09:00:00,Manager,,
322,Order Created,2024-02-08 05:00:00,Manager,2024-02-10 22:00:00,65.0
322,Order Approved,2024-02-10 22:00:00,System,2024-02-11 10:00:00,12.0
322,Credit Check,2024-02-11 10:00:00,Logistics,2024-02-12 03:00:00,17.0
322,Payment Processed,2024-02-12 03:00:00,Manager,2024-02-15 01:00:00,70.0
322,Order Packed,2024-02-15 01:00:00,System,2024-02-17 09:00:00,56.0
322,Order Shipped,2024-02-17 09:00:00,Manager,2024-02-19 15:00:00,54.0
322,Order Delivered,2024-02-19 15:00:00,Warehouse,,
323,Order Created,2024-02-25 06:00:00,Manager,2024-02-27 13:00:00,55.0
323,Order Approved,2024-02-27 13:00:00,Finance Team,2024-03-01 03:00:00,62.0
323,Credit Check,2024-03-01 03:00:00,Logistics,2024-03-03 00:00:00,45.0
323,Payment Processed,2024-03-03 00:00:00,Manager,2024-03-03 13:00:00,13.0
323,Order Packed,2024-03-03 13:00:00,Logistics,2024-03-04 07:00:00,18.0
323,Order Shipped,2024-03-04 07:00:00,Warehouse,2024-03-06 21:00:00,62.0
323,Order Delivered,2024-03-06 21:00:00,Finance Team,,
324,Order Created,2024-02-28 11:00:00,Warehouse,2024-03-02 09:00:00,70.0
324,Order Approved,2024-03-02 09:00:00,Logistics,2024-03-03 18:00:00,33.0
324,Credit Check,2024-03-03 18:00:00,Finance Team,2024-03-03 19:00:00,1.0
324,Payment Processed,2024-03-03 19:00:00,System,2024-03-06 14:00:00,67.0
324,Order Packed,2024-03-06 14:00:00,System,2024-03-09 09:00:00,67.0
324,Order Shipped,2024-03-09 09:00:00,System,2024-03-11 10:00:00,49.0
324,Order Delivered,2024-03-11 10:00:00,Finance Team,,
325,Order Created,2024-02-15 17:00:00,Logistics,2024-02-17 16:00:00,47.0
325,Order Approved,2024-02-17 16:00:00,System,2024-02-18 12:00:00,20.0
325,Credit Check,2024-02-18 12:00:00,Logistics,2024-02-19 21:00:00,33.0
325,Payment Processed,2024-02-19 21:00:00,Warehouse,2024-02-22 18:00:00,69.0
325,Order Packed,2024-02-22 18:00:00,Logistics,2024-02-24 17:00:00,47.0
325,Order Shipped,2024-02-24 17:00:00,Manager,2024-02-26 05:00:00,36.0
325,Order Delivered,2024-02-26 05:00:00,Logistics,,
326,Order Created,2024-02-19 03:00:00,Logistics,2024-02-22 02:00:00,71.0
326,Order Approved,2024-02-22 02:00:00,Manager,2024-02-24 16:00:00,62.0
326,Credit Check,2024-02-24 16:00:00,Finance Team,2024-02-26 16:00:00,48.0
326,Payment Processed,2024-02-26 16:00:00,Manager,2024-02-29 16:00:00,72.0
326,Order Packed,2024-02-29 16:00:00,Logistics,2024-03-02 01:00:00,33.0
326,Order Shipped,2024-03-02 01:00:00,Warehouse,2024-03-03 22:00:00,45.0
326,Order Delivered,2024-03-03 22:00:00,Logistics,,
327,Order Created,2024-02-17 18:00:00,System,2024-02-19 00:00:00,30.0
327,Order Approved,2024-02-19 00:00:00,Logistics,2024-02-19 21:00:00,21.0
327,Credit Check,2024-02-19 21:00:00,System,2024-02-21 01:00:00,28.0
327,Payment Processed,2024-02-21 01:00:00,Manager,2024-02-23 05:00:00,52.0
327,Order Packed,2024-02-23 05:00:00,Warehouse,2024-02-26 04:00:00,71.0
327,Order Shipped,2024-02-26 04:00:00,Manager,2024-02-26 11:00:00,7.0
327,Order Delivered,2024-02-26 11:00:00,Finance Team,,
328,Order Created,2024-01-25 01:00:00,System,2024-01-25 20:00:00,19.0
328,Order Approved,2024-01-25 20:00:00,Logistics,2024-01-28 04:00:00,56.0
328,Credit Check,2024-01-28 04:00:00,System,2024-01-28 13:00:00,9.0
328,Payment Processed,2024-01-28 13:00:00,Warehouse,2024-01-29 18:00:00,29.0
328,Order Packed,2024-01-29 18:00:00,Warehouse,2024-01-30 05:00:00,11.0
328,Order Shipped,2024-01-30 05:00:00,Manager,2024-01-30 10:00:00,5.0
328,Order Delivered,2024-01-30 10:00:00,Logistics,,
329,Order Created,2024-03-02 04:00:00,Manager,2024-03-04 23:00:00,67.0
329,Order Approved,2024-03-04 23:00:00,Warehouse,2024-03-05 07:00:00,8.0
329,Credit Check,2024-03-05 07:00:00,Finance Team,2024-03-07 23:00:00,64.0
329,Payment Processed,2024-03-07 23:00:00,Logistics,2024-03-08 01:00:00,2.0
329,Order Packed,2024-03-08 01:00:00,Finance Team,2024-03-10 20:00:00,67.0
329,Order Shipped,2024-03-10 20:00:00,Warehouse,2024-03-11 21:00:00,25.0
329,Order Delivered,2024-03-11 21:00:00,System,,
330,Order Created,2024-02-22 18:00:00,Manager,2024-02-24 00:00:00,30.0
330,Order Approved,2024-02-24 00:00:00,Manager,2024-02-24 22:00:00,22.0
330,Credit Check,2024-02-24 22:00:00,System,2024-02-26 21:00:00,47.0
330,Payment Processed,2024-02-26 21:00:00,Finance Team,2024-02-26 22:00:00,1.0
330,Order Packed,2024-02-26 22:00:00,Finance Team,2024-02-27 10:00:00,12.0
330,Order Shipped,2024-02-27 10:00:00,Warehouse,2024-02-29 14:00:00,52.0
330,Order Delivered,2024-02-29 14:00:00,Warehouse,,
331,Order Created,2024-02-14 03:00:00,Logistics,2024-02-15 05:00:00,26.0
331,Order Approved,2024-02-15 05:00:00,Manager,2024-02-15 07:00:00,2.0
331,Credit Check,2024-02-15 07:00:00,System,2024-02-15 19:00:00,12.0
331,Payment Processed,2024-02-15 19:00:00,Manager,2024-02-17 08:00:00,37.0
331,Order Packed,2024-02-17 08:00:00,Manager,2024-02-19 05:00:00,45.0
331,Order Shipped,2024-02-19 05:00:00,Warehouse,2024-02-20 17:00:00,36.0
331,Order Delivered,2024-02-20 17:00:00,Finance Team,,
332,Order Created,2024-02-09 01:00:00,Logistics,2024-02-11 05:00:00,52.0
332,Order Approved,2024-02-11 05:00:00,Manager,2024-02-11 06:00:00,1.0
332,Credit Check,2024-02-11 06:00:00,Warehouse,2024-02-12 05:00:00,23.0
332,Payment Processed,2024-02-12 05:00:00,Logistics,2024-02-14 22:00:00,65.0
332,Order Packed,2024-02-14 22:00:00,System,2024-02-17 22:00:00,72.0
332,Order Shipped,2024-02-17 22:00:00,System,2024-02-20 15:00:00,65.0
332,Order Delivered,2024-02-20 15:00:00,Warehouse,,
333,Order Created,2024-01-22 15:00:00,Manager,2024-01-24 00:00:00,33.0
333,Order Approved,2024-01-24 00:00:00,Manager,2024-01-25 09:00:00,33.0
333,Credit Check,2024-01-25 09:00:00,Logistics,2024-01-27 10:00:00,49.0
333,Payment Processed,2024-01-27 10:00:00,Manager,2024-01-30 00:00:00,62.0
333,Order Packed,2024-01-30 00:00:00,Finance Team,2024-01-31 20:00:00,44.0
333,Order Shipped,2024-01-31 20:00:00,Logistics,2024-02-03 07:00:00,59.0
333,Order Delivered,2024-02-03 07:00:00,Manager,,
334,Order Created,2024-02-25 04:00:00,Logistics,2024-02-25 19:00:00,15.0
334,Order Approved,2024-02-25 19:00:00,Warehouse,2024-02-26 04:00:00,9.0
334,Credit Check,2024-02-26 04:00:00,Logistics,2024-02-27 09:00:00,29.0
334,Payment Processed,2024-02-27 09:00:00,Finance Team,2024-02-29 02:00:00,41.0
334,Order Packed,2024-02-29 02:00:00,Logistics,2024-03-02 00:00:00,46.0
334,Order Shipped,2024-03-02 00:00:00,Manager,2024-03-04 21:00:00,69.0
334,Order Delivered,2024-03-04 21:00:00,System,,
335,Order Created,2024-02-15 10:00:00,Finance Team,2024-02-16 23:00:00,37.0
335,Order Approved,2024-02-16 23:00:00,System,2024-02-19 03:00:00,52.0
335,Credit Check,2024-02-19 03:00:00,Warehouse,2024-02-19 13:00:00,10.0
335,Payment Processed,2024-02-19 13:00:00,Manager,2024-02-20 12:00:00,23.0
335,Order Packed,2024-02-20 12:00:00,Logistics,2024-02-22 05:00:00,41.0
335,Order Shipped,2024-02-22 05:00:00,Warehouse,2024-02-23 09:00:00,28.0
335,Order Delivered,2024-02-23 09:00:00,Manager,,
336,Order Created,2024-01-19 00:00:00,Finance Team,2024-01-21 16:00:00,64.0
336,Order Approved,2024-01-21 16:00:00,Finance Team,2024-01-22 23:00:00,31.0
336,Credit Check,2024-01-22 23:00:00,Finance Team,2024-01-24 09:00:00,34.0
336,Payment Processed,2024-01-24 09:00:00,Finance Team,2024-01-25 15:00:00,30.0
336,Order Packed,2024-01-25 15:00:00,Finance Team,2024-01-26 23:00:00,32.0
336,Order Shipped,2024-01-26 23:00:00,Manager,2024-01-28 21:00:00,46.0
336,Order Delivered,2024-01-28 21:00:00,Finance Team,,
337,Order Created,2024-02-19 14:00:00,System,2024-02-20 01:00:00,11.0
337,Order Approved,2024-02-20 01:00:00,Logistics,2024-02-20 02:00:00,1.0
337,Credit Check,2024-02-20 02:00:00,Manager,2024-02-20 08:00:00,6.0
337,Payment Processed,2024-02-20 08:00:00,Logistics,2024-02-22 08:00:00,48.0
337,Order Packed,2024-02-22 08:00:00,Manager,2024-02-24 01:00:00,41.0
337,Order Shipped,2024-02-24 01:00:00,Logistics,2024-02-25 13:00:00,36.0
337,Order Delivered,2024-02-25 13:00:00,Logistics,,
338,Order Created,2024-01-14 18:00:00,Warehouse,2024-01-16 21:00:00,51.0
338,Order Approved,2024-01-16 21:00:00,Finance Team,2024-01-17 14:00:00,17.0
338,Credit Check,2024-01-17 14:00:00,System,2024-01-20 10:00:00,68.0
338,Payment Processed,2024-01-20 10:00:00,Logistics,2024-01-23 00:00:00,62.0
338,Order Packed,2024-01-23 00:00:00,Manager,2024-01-23 05:00:00,5.0
338,Order Shipped,2024-01-23 05:00:00,Manager,2024-01-25 02:00:00,45.0
338,Order Delivered,2024-01-25 02:00:00,Logistics,,
339,Order Created,2024-02-25 23:00:00,Logistics,2024-02-26 15:00:00,16.0
339,Order Approved,2024-02-26 15:00:00,Manager,2024-02-29 02:00:00,59.0
339,Credit Check,2024-02-29 02:00:00,Warehouse,2024-02-29 04:00:00,2.0
339,Payment Processed,2024-02-29 04:00:00,System,2024-03-01 07:00:00,27.0
339,Order Packed,2024-03-01 07:00:00,Logistics,2024-03-01 20:00:00,13.0
339,Order Shipped,2024-03-01 20:00:00,Warehouse,2024-03-03 19:00:00,47.0
339,Order Delivered,2024-03-03 19:00:00,Manager,,
