Case_ID,Activity,Timestamp,Resource
463,Credit Check,2024-03-01 05:00:00,System
463,Payment Processed,2024-03-03 12:00:00,Finance Team
463,Order Packed,2024-03-04 20:00:00,Warehouse
463,Order Shipped,2024-03-07 04:00:00,Manager
463,Order Delivered,2024-03-08 09:00:00,Manager
464,Order Created,2024-03-01 20:00:00,Manager
464,Order Approved,2024-03-01 21:00:00,Logistics
464,Credit Check,2024-03-02 03:00:00,System
464,Payment Processed,2024-03-04 16:00:00,Manager
464,Order Packed,2024-03-04 21:00:00,Logistics
464,Order Shipped,2024-03-07 17:00:00,Logistics
464,Order Delivered,2024-03-10 07:00:00,System
465,Order Created,2024-01-31 16:00:00,Finance Team
465,Order Approved,2024-02-01 03:00:00,Manager
465,Credit Check,2024-02-01 05:00:00,Logistics
465,Payment Processed,2024-02-02 09:00:00,Finance Team
465,Order Packed,2024-02-04 07:00:00,Warehouse
465,Order Shipped,2024-02-05 14:00:00,System
465,Order Delivered,2024-02-05 17:00:00,Logistics
466,Order Created,2024-02-13 16:00:00,Finance Team
466,Order Approved,2024-02-16 03:00:00,Manager
466,Credit Check,2024-02-16 07:00:00,Logistics
466,Payment Processed,2024-02-18 19:00:00,Finance Team
466,Order Packed,2024-02-20 23:00:00,Finance Team
466,Order Shipped,2024-02-22 23:00:00,Logistics
466,Order Delivered,2024-02-23 00:00:00,System
467,Order Created,2024-01-26 19:00:00,Manager
467,Order Approved,2024-01-27 00:00:00,Warehouse
467,Credit Check,2024-01-29 07:00:00,Warehouse
467,Payment Processed,2024-02-01 05:00:00,Manager
467,Order Packed,2024-02-02 08:00:00,System
467,Order Shipped,2024-02-04 03:00:00,System
467,Order Delivered,2024-02-06 21:00:00,Warehouse
468,Order Created,2024-02-26 07:00:00,System
468,Order Approved,2024-02-28 09:00:00,Warehouse
468,Credit Check,2024-03-01 21:00:00,Manager
468,Payment Processed,2024-03-02 03:00:00,Warehouse
468,Order Packed,2024-03-04 02:00:00,Finance Team
468,Order Shipped,2024-03-07 02:00:00,System
468,Order Delivered,2024-03-10 02:00:00,Finance Team
469,Order Created,2024-01-10 19:00:00,Finance Team
469,Order Approved,2024-01-13 17:00:00,System
469,Credit Check,2024-01-16 07:00:00,Manager
469,Payment Processed,2024-01-17 10:00:00,Finance Team
469,Order Packed,2024-01-19 04:00:00,Warehouse
469,Order Shipped,2024-01-20 15:00:00,Manager
469,Order Delivered,2024-01-22 22:00:00,Warehouse
470,Order Created,2024-01-04 09:00:00,Warehouse
470,Order Approved,2024-01-06 06:00:00,Logistics
470,Credit Check,2024-01-08 21:00:00,Manager
470,Payment Processed,2024-01-11 17:00:00,System
470,Order Packed,2024-01-14 06:00:00,Manager
470,Order Shipped,2024-01-17 03:00:00,Warehouse
470,Order Delivered,2024-01-19 13:00:00,Manager
471,Order Created,2024-01-24 09:00:00,Finance Team
471,Order Approved,2024-01-26 20:00:00,System
471,Credit Check,2024-01-27 07:00:00,Logistics
471,Payment Processed,2024-01-28 06:00:00,Warehouse
471,Order Packed,2024-01-28 16:00:00,System
471,Order Shipped,2024-01-29 14:00:00,Warehouse
471,Order Delivered,2024-01-30 05:00:00,Finance Team
472,Order Created,2024-02-01 20:00:00,Finance Team
472,Order Approved,2024-02-04 15:00:00,System
472,Credit Check,2024-02-06 05:00:00,Logistics
472,Payment Processed,2024-02-09 03:00:00,Finance Team
472,Order Packed,2024-02-11 16:00:00,Warehouse
472,Order Shipped,2024-02-13 22:00:00,Logistics
472,Order Delivered,2024-02-14 01:00:00,Warehouse
473,Order Created,2024-01-13 09:00:00,System
473,Order Approved,2024-01-14 15:00:00,Manager
473,Credit Check,2024-01-16 10:00:00,Logistics
473,Payment Processed,2024-01-18 06:00:00,Warehouse
473,Order Packed,2024-01-20 21:00:00,Manager
473,Order Shipped,2024-01-23 17:00:00,Manager
473,Order Delivered,2024-01-26 02:00:00,Logistics
474,Order Created,2024-01-20 17:00:00,Warehouse
474,Order Approved,2024-01-21 15:00:00,Warehouse
474,Credit Check,2024-01-22 21:00:00,Logistics
474,Payment Processed,2024-01-24 21:00:00,Warehouse
474,Order Packed,2024-01-25 04:00:00,Finance Team
474,Order Shipped,2024-01-27 02:00:00,Warehouse
474,Order Delivered,2024-01-29 13:00:00,Finance Team
475,Order Created,2024-02-09 21:00:00,Manager
475,Order Approved,2024-02-11 10:00:00,Finance Team
475,Credit Check,2024-02-12 09:00:00,Finance Team
475,Payment Processed,2024-02-13 06:00:00,Finance Team
475,Order Packed,2024-02-13 21:00:00,System
475,Order Shipped,2024-02-15 14:00:00,Manager
475,Order Delivered,2024-02-16 07:00:00,Logistics
476,Order Created,2024-01-19 00:00:00,Finance Team
476,Order Approved,2024-01-20 03:00:00,Manager
476,Credit Check,2024-01-20 08:00:00,Warehouse
476,Payment Processed,2024-01-22 05:00:00,Finance Team
476,Order Packed,2024-01-24 05:00:00,Logistics
476,Order Shipped,2024-01-27 03:00:00,Finance Team
476,Order Delivered,2024-01-30 00:00:00,Warehouse
477,Order Created,2024-01-08 04:00:00,Logistics
477,Order Approved,2024-01-10 20:00:00,Finance Team
477,Credit Check,2024-01-13 07:00:00,Warehouse
477,Payment Processed,2024-01-14 03:00:00,System
477,Order Packed,2024-01-17 01:00:00,Manager
477,Order Shipped,2024-01-18 20:00:00,Warehouse
477,Order Delivered,2024-01-21 09:00:00,Warehouse
478,Order Created,2024-03-01 19:00:00,Manager
478,Order Approved,2024-03-04 04:00:00,Warehouse
478,Credit Check,2024-03-04 19:00:00,Logistics
478,Payment Processed,2024-03-05 01:00:00,Finance Team
478,Order Packed,2024-03-08 00:00:00,System
478,Order Shipped,2024-03-09 16:00:00,System
478,Order Delivered,2024-03-11 20:00:00,Manager
479,Order Created,2024-02-24 05:00:00,Logistics
479,Order Approved,2024-02-26 03:00:00,System
479,Credit Check,2024-02-27 21:00:00,System
479,Payment Processed,2024-02-28 22:00:00,Manager
479,Order Packed,2024-03-02 18:00:00,Finance Team
479,Order Shipped,2024-03-04 06:00:00,Finance Team
479,Order Delivered,2024-03-04 09:00:00,System
480,Order Created,2024-02-06 10:00:00,System
480,Order Approved,2024-02-09 04:00:00,Logistics
480,Credit Check,2024-02-10 05:00:00,Logistics
480,Payment Processed,2024-02-11 22:00:00,Manager
480,Order Packed,2024-02-14 16:00:00,System
480,Order Shipped,2024-02-16 15:00:00,Logistics
480,Order Delivered,2024-02-17 10:00:00,Logistics
481,Order Created,2024-01-26 02:00:00,Warehouse
481,Order Approved,2024-01-26 04:00:00,Warehouse
481,Credit Check,2024-01-28 01:00:00,Warehouse
481,Payment Processed,2024-01-29 17:00:00,Logistics
481,Order Packed,2024-02-01 17:00:00,System
481,Order Shipped,2024-02-02 21:00:00,Logistics
481,Order Delivered,2024-02-05 03:00:00,Logistics
482,Order Created,2024-01-19 21:00:00,Logistics
482,Order Approved,2024-01-22 03:00:00,Finance Team
482,Credit Check,2024-01-22 15:00:00,Finance Team
482,Payment Processed,2024-01-23 18:00:00,Warehouse
482,Order Packed,2024-01-26 07:00:00,Manager
482,Order Shipped,2024-01-28 02:00:00,System
482,Order Delivered,2024-01-30 03:00:00,System
483,Order Created,2024-01-03 05:00:00,Warehouse
483,Order Approved,2024-01-05 11:00:00,Finance Team
483,Credit Check,2024-01-08 11:00:00,Logistics
483,Payment Processed,2024-01-09 05:00:00,Finance Team
483,Order Packed,2024-01-10 05:00:00,Logistics
483,Order Shipped,2024-01-11 19:00:00,Manager
483,Order Delivered,2024-01-14 10:00:00,System
484,Order Created,2024-02-23 15:00:00,Manager
484,Order Approved,2024-02-25 06:00:00,Logistics
484,Credit Check,2024-02-28 06:00:00,Logistics
484,Payment Processed,2024-02-29 11:00:00,System
484,Order Packed,2024-02-29 12:00:00,Finance Team
484,Order Shipped,2024-03-01 22:00:00,Warehouse
484,Order Delivered,2024-03-04 11:00:00,System
485,Order Created,2024-02-12 13:00:00,Logistics
485,Order Approved,2024-02-13 12:00:00,Logistics
485,Credit Check,2024-02-14 20:00:00,System
485,Payment Processed,2024-02-15 12:00:00,Warehouse
485,Order Packed,2024-02-18 04:00:00,System
485,Order Shipped,2024-02-20 03:00:00,Manager
485,Order Delivered,2024-02-22 17:00:00,Manager
486,Order Created,2024-01-29 10:00:00,Logistics
486,Order Approved,2024-01-30 02:00:00,Warehouse
486,Credit Check,2024-02-01 20:00:00,Manager
486,Payment Processed,2024-02-01 23:00:00,Warehouse
486,Order Packed,2024-02-02 20:00:00,Manager
486,Order Shipped,2024-02-03 04:00:00,Finance Team
486,Order Delivered,2024-02-04 21:00:00,Logistics
487,Order Created,2024-02-26 18:00:00,Warehouse
487,Order Approved,2024-02-27 15:00:00,System
487,Credit Check,2024-02-29 02:00:00,Warehouse
487,Payment Processed,2024-03-02 08:00:00,Warehouse
487,Order Packed,2024-03-02 15:00:00,Warehouse
487,Order Shipped,2024-03-04 05:00:00,Manager
487,Order Delivered,2024-03-04 15:00:00,Manager
488,Order Created,2024-01-14 00:00:00,System
488,Order Approved,2024-01-14 22:00:00,Manager
488,Credit Check,2024-01-16 16:00:00,Warehouse
488,Payment Processed,2024-01-18 07:00:00,Warehouse
488,Order Packed,2024-01-20 06:00:00,System
488,Order Shipped,2024-01-23 03:00:00,Manager
488,Order Delivered,2024-01-25 01:00:00,Finance Team
489,Order Created,2024-01-01 18:00:00,Manager
489,Order Approved,2024-01-03 07:00:00,Warehouse
489,Credit Check,2024-01-05 22:00:00,Logistics
489,Payment Processed,2024-01-07 18:00:00,Finance Team
489,Order Packed,2024-01-08 08:00:00,Finance Team
489,Order Shipped,2024-01-09 04:00:00,Manager
489,Order Delivered,2024-01-10 09:00:00,Finance Team
490,Order Created,2024-02-23 00:00:00,Manager
490,Order Approved,2024-02-25 20:00:00,Manager
490,Credit Check,2024-02-28 19:00:00,System
490,Payment Processed,2024-03-02 01:00:00,Logistics
490,Order Packed,2024-03-02 11:00:00,System
490,Order Shipped,2024-03-03 04:00:00,System
490,Order Delivered,2024-03-05 18:00:00,Warehouse
491,Order Created,2024-01-21 23:00:00,Finance Team
491,Order Approved,2024-01-24 08:00:00,Manager
491,Credit Check,2024-01-27 03:00:00,Warehouse
491,Payment Processed,2024-01-28 02:00:00,Warehouse
491,Order Packed,2024-01-28 06:00:00,System
491,Order Shipped,2024-01-29 11:00:00,Finance Team
491,Order Delivered,2024-01-30 06:00:00,Finance Team
492,Order Created,2024-01-20 17:00:00,Finance Team
492,Order Approved,2024-01-21 10:00:00,System
492,Credit Check,2024-01-23 17:00:00,System
492,Payment Processed,2024-01-24 03:00:00,System
492,Order Packed,2024-01-26 17:00:00,Logistics
492,Order Shipped,2024-01-26 23:00:00,Finance Team
492,Order Delivered,2024-01-27 13:00:00,System
493,Order Created,2024-02-22 18:00:00,Manager
493,Order Approved,2024-02-23 02:00:00,Logistics
493,Credit Check,2024-02-23 18:00:00,Warehouse
493,Payment Processed,2024-02-24 00:00:00,System
493,Order Packed,2024-02-25 15:00:00,System
493,Order Shipped,2024-02-26 04:00:00,System
493,Order Delivered,2024-02-27 07:00:00,Manager
494,Order Created,2024-02-28 02:00:00,Finance Team
494,Order Approved,2024-02-29 23:00:00,System
494,Credit Check,2024-03-01 11:00:00,Finance Team
494,Payment Processed,2024-03-02 23:00:00,Manager
494,Order Packed,2024-03-04 20:00:00,Warehouse
494,Order Shipped,2024-03-05 17:00:00,Manager
494,Order Delivered,2024-03-07 00:00:00,Manager
495,Order Created,2024-02-06 09:00:00,System
495,Order Approved,2024-02-06 11:00:00,Manager
495,Credit Check,2024-02-07 15:00:00,Finance Team
495,Payment Processed,2024-02-09 04:00:00,Finance Team
495,Order Packed,2024-02-12 01:00:00,System
495,Order Shipped,2024-02-12 14:00:00,Finance Team
495,Order Delivered,2024-02-15 07:00:00,Logistics
496,Order Created,2024-01-25 00:00:00,Logistics
496,Order Approved,2024-01-25 14:00:00,Finance Team
496,Credit Check,2024-01-27 12:00:00,Logistics
496,Payment Processed,2024-01-29 19:00:00,Finance Team
496,Order Packed,2024-02-01 13:00:00,Finance Team
496,Order Shipped,2024-02-03 18:00:00,System
496,Order Delivered,2024-02-05 11:00:00,System
497,Order Created,2024-01-30 15:00:00,Manager
497,Order Approved,2024-01-31 09:00:00,Logistics
497,Credit Check,2024-02-02 08:00:00,Warehouse
497,Payment Processed,2024-02-05 08:00:00,System
497,Order Packed,2024-02-05 19:00:00,Warehouse
497,Order Shipped,2024-02-08 11:00:00,System
497,Order Delivered,2024-02-10 13:00:00,Warehouse
498,Order Created,2024-01-31 16:00:00,Logistics
498,Order Approved,2024-02-01 21:00:00,Manager
498,Credit Check,2024-02-04 02:00:00,Warehouse
498,Payment Processed,2024-02-06 09:00:00,Finance Team
498,Order Packed,2024-02-06 18:00:00,Logistics
498,Order Shipped,2024-02-08 18:00:00,Finance Team
498,Order Delivered,2024-02-08 20:00:00,Logistics
499,Order Created,2024-02-13 14:00:00,Logistics
499,Order Approved,2024-02-15 23:00:00,Manager
499,Credit Check,2024-02-16 10:00:00,System
499,Payment Processed,2024-02-17 05:00:00,Logistics
499,Order Packed,2024-02-19 09:00:00,Manager
499,Order Shipped,2024-02-19 23:00:00,Finance Team
499,Order Delivered,2024-02-20 08:00:00,Warehouse
500,Order Created,2024-01-14 20:00:00,Finance Team
500,Order Approved,2024-01-17 00:00:00,System
500,Credit Check,2024-01-18 06:00:00,Logistics
500,Payment Processed,2024-01-20 22:00:00,Warehouse
500,Order Packed,2024-01-22 09:00:00,Logistics
500,Order Shipped,2024-01-24 07:00:00,Logistics
500,Order Delivered,2024-01-26 11:00:00,Logistics
